"Material","Scenario","rec_scen","Case","Year","value","Type"
"Other steels","Steel Intensive","BAU","Business-as-usual",2028,0.27,"Internal secondary material recovery"
"Wrought Aluminum","Steel Intensive","BAU","Business-as-usual",2028,0.22,"Internal secondary material recovery"
"Cast Aluminum","Steel Intensive","BAU","Business-as-usual",2028,1,"Internal secondary material recovery"
"HSS/AHSS","Aluminum Maximum","BAU","Business-as-usual",2028,0.27,"Internal secondary material recovery"
"Other steels","Aluminum Maximum","BAU","Business-as-usual",2028,0.27,"Internal secondary material recovery"
"Wrought Aluminum","Aluminum Maximum","BAU","Business-as-usual",2028,0.22,"Internal secondary material recovery"
"Cast Aluminum","Aluminum Maximum","BAU","Business-as-usual",2028,0.939346389578812,"Internal secondary material recovery"
"HSS/AHSS","No Lightweighting","BAU","Business-as-usual",2028,0.27,"Internal secondary material recovery"
"Other steels","No Lightweighting","BAU","Business-as-usual",2028,0.27,"Internal secondary material recovery"
"Wrought Aluminum","No Lightweighting","BAU","Business-as-usual",2028,0.22,"Internal secondary material recovery"
"Cast Aluminum","No Lightweighting","BAU","Business-as-usual",2028,0.993950968865126,"Internal secondary material recovery"
"HSS/AHSS","Steel Intensive","CL100","Closed loop",2028,0.406469122401548,"Internal secondary material recovery"
"Other steels","Steel Intensive","CL100","Closed loop",2028,0.659717939537484,"Internal secondary material recovery"
"Wrought Aluminum","Steel Intensive","CL100","Closed loop",2028,0.467486361949559,"Internal secondary material recovery"
"Cast Aluminum","Steel Intensive","CL100","Closed loop",2028,0.954173266229369,"Internal secondary material recovery"
"HSS/AHSS","Aluminum Maximum","CL100","Closed loop",2028,0.707390059455209,"Internal secondary material recovery"
"Other steels","Aluminum Maximum","CL100","Closed loop",2028,0.754440329400694,"Internal secondary material recovery"
"Wrought Aluminum","Aluminum Maximum","CL100","Closed loop",2028,0.282601716841329,"Internal secondary material recovery"
"Cast Aluminum","Aluminum Maximum","CL100","Closed loop",2028,0.871284298136571,"Internal secondary material recovery"
"HSS/AHSS","No Lightweighting","CL100","Closed loop",2028,0.465179986965036,"Internal secondary material recovery"
"Other steels","No Lightweighting","CL100","Closed loop",2028,0.522493715550267,"Internal secondary material recovery"
"Wrought Aluminum","No Lightweighting","CL100","Closed loop",2028,0.456491727488286,"Internal secondary material recovery"
"Cast Aluminum","No Lightweighting","CL100","Closed loop",2028,0.939776594252093,"Internal secondary material recovery"
"HSS/AHSS","Steel Intensive","BAU","Business-as-usual",2029,0.27,"Internal secondary material recovery"
"Other steels","Steel Intensive","BAU","Business-as-usual",2029,0.27,"Internal secondary material recovery"
"Wrought Aluminum","Steel Intensive","BAU","Business-as-usual",2029,0.22,"Internal secondary material recovery"
"Cast Aluminum","Steel Intensive","BAU","Business-as-usual",2029,1,"Internal secondary material recovery"
"HSS/AHSS","Aluminum Maximum","BAU","Business-as-usual",2029,0.27,"Internal secondary material recovery"
"Other steels","Aluminum Maximum","BAU","Business-as-usual",2029,0.27,"Internal secondary material recovery"
"Wrought Aluminum","Aluminum Maximum","BAU","Business-as-usual",2029,0.22,"Internal secondary material recovery"
"Cast Aluminum","Aluminum Maximum","BAU","Business-as-usual",2029,0.955539670106322,"Internal secondary material recovery"
"HSS/AHSS","No Lightweighting","BAU","Business-as-usual",2029,0.27,"Internal secondary material recovery"
"Other steels","No Lightweighting","BAU","Business-as-usual",2029,0.27,"Internal secondary material recovery"
"Wrought Aluminum","No Lightweighting","BAU","Business-as-usual",2029,0.22,"Internal secondary material recovery"
"Cast Aluminum","No Lightweighting","BAU","Business-as-usual",2029,1,"Internal secondary material recovery"
"HSS/AHSS","Steel Intensive","CL100","Closed loop",2029,0.418602807831882,"Internal secondary material recovery"
"Other steels","Steel Intensive","CL100","Closed loop",2029,0.702381642216211,"Internal secondary material recovery"
"Wrought Aluminum","Steel Intensive","CL100","Closed loop",2029,0.489615770516558,"Internal secondary material recovery"
"Cast Aluminum","Steel Intensive","CL100","Closed loop",2029,0.957961249544833,"Internal secondary material recovery"
"HSS/AHSS","Aluminum Maximum","CL100","Closed loop",2029,0.796246448319329,"Internal secondary material recovery"
"Other steels","Aluminum Maximum","CL100","Closed loop",2029,0.822923406239501,"Internal secondary material recovery"
"Wrought Aluminum","Aluminum Maximum","CL100","Closed loop",2029,0.290499279125448,"Internal secondary material recovery"
"Cast Aluminum","Aluminum Maximum","CL100","Closed loop",2029,0.87622790503885,"Internal secondary material recovery"
"HSS/AHSS","No Lightweighting","CL100","Closed loop",2029,0.484889936227993,"Internal secondary material recovery"
"Other steels","No Lightweighting","CL100","Closed loop",2029,0.539798979097645,"Internal secondary material recovery"
"Wrought Aluminum","No Lightweighting","CL100","Closed loop",2029,0.476952243271455,"Internal secondary material recovery"
"Cast Aluminum","No Lightweighting","CL100","Closed loop",2029,0.942635106454878,"Internal secondary material recovery"
"HSS/AHSS","Steel Intensive","BAU","Business-as-usual",2030,0.27,"Internal secondary material recovery"
"Other steels","Steel Intensive","BAU","Business-as-usual",2030,0.27,"Internal secondary material recovery"
"Wrought Aluminum","Steel Intensive","BAU","Business-as-usual",2030,0.22,"Internal secondary material recovery"
"Cast Aluminum","Steel Intensive","BAU","Business-as-usual",2030,1,"Internal secondary material recovery"
"HSS/AHSS","Aluminum Maximum","BAU","Business-as-usual",2030,0.27,"Internal secondary material recovery"
"Other steels","Aluminum Maximum","BAU","Business-as-usual",2030,0.27,"Internal secondary material recovery"
"Wrought Aluminum","Aluminum Maximum","BAU","Business-as-usual",2030,0.22,"Internal secondary material recovery"
"Cast Aluminum","Aluminum Maximum","BAU","Business-as-usual",2030,0.973516768469986,"Internal secondary material recovery"
"HSS/AHSS","No Lightweighting","BAU","Business-as-usual",2030,0.27,"Internal secondary material recovery"
"Other steels","No Lightweighting","BAU","Business-as-usual",2030,0.27,"Internal secondary material recovery"
"Wrought Aluminum","No Lightweighting","BAU","Business-as-usual",2030,0.22,"Internal secondary material recovery"
"Cast Aluminum","No Lightweighting","BAU","Business-as-usual",2030,1,"Internal secondary material recovery"
"HSS/AHSS","Steel Intensive","CL100","Closed loop",2030,0.43118053609762,"Internal secondary material recovery"
"Other steels","Steel Intensive","CL100","Closed loop",2030,0.748380624269858,"Internal secondary material recovery"
"Wrought Aluminum","Steel Intensive","CL100","Closed loop",2030,0.512304117032895,"Internal secondary material recovery"
"Cast Aluminum","Steel Intensive","CL100","Closed loop",2030,0.962066441611781,"Internal secondary material recovery"
"HSS/AHSS","Aluminum Maximum","CL100","Closed loop",2030,0.904770509594693,"Internal secondary material recovery"
"Other steels","Aluminum Maximum","CL100","Closed loop",2030,0.902489209906467,"Internal secondary material recovery"
"Wrought Aluminum","Aluminum Maximum","CL100","Closed loop",2030,0.299619559154675,"Internal secondary material recovery"
"Cast Aluminum","Aluminum Maximum","CL100","Closed loop",2030,0.881340841447201,"Internal secondary material recovery"
"HSS/AHSS","No Lightweighting","CL100","Closed loop",2030,0.505141052728907,"Internal secondary material recovery"
"Other steels","No Lightweighting","CL100","Closed loop",2030,0.557051052980072,"Internal secondary material recovery"
"Wrought Aluminum","No Lightweighting","CL100","Closed loop",2030,0.497853134689103,"Internal secondary material recovery"
"Cast Aluminum","No Lightweighting","CL100","Closed loop",2030,0.945810167202809,"Internal secondary material recovery"
"HSS/AHSS","Steel Intensive","BAU","Business-as-usual",2031,0.27,"Internal secondary material recovery"
"Other steels","Steel Intensive","BAU","Business-as-usual",2031,0.27,"Internal secondary material recovery"
"Wrought Aluminum","Steel Intensive","BAU","Business-as-usual",2031,0.22,"Internal secondary material recovery"
"Cast Aluminum","Steel Intensive","BAU","Business-as-usual",2031,1,"Internal secondary material recovery"
"HSS/AHSS","Aluminum Maximum","BAU","Business-as-usual",2031,0.27,"Internal secondary material recovery"
"Other steels","Aluminum Maximum","BAU","Business-as-usual",2031,0.27,"Internal secondary material recovery"
"Wrought Aluminum","Aluminum Maximum","BAU","Business-as-usual",2031,0.22,"Internal secondary material recovery"
"Cast Aluminum","Aluminum Maximum","BAU","Business-as-usual",2031,1,"Internal secondary material recovery"
"HSS/AHSS","No Lightweighting","BAU","Business-as-usual",2031,0.27,"Internal secondary material recovery"
"Other steels","No Lightweighting","BAU","Business-as-usual",2031,0.27,"Internal secondary material recovery"
"Wrought Aluminum","No Lightweighting","BAU","Business-as-usual",2031,0.22,"Internal secondary material recovery"
"Cast Aluminum","No Lightweighting","BAU","Business-as-usual",2031,1,"Internal secondary material recovery"
"HSS/AHSS","Steel Intensive","CL100","Closed loop",2031,0.447586267910313,"Internal secondary material recovery"
"Other steels","Steel Intensive","CL100","Closed loop",2031,0.770140804672717,"Internal secondary material recovery"
"Wrought Aluminum","Steel Intensive","CL100","Closed loop",2031,0.532900111953817,"Internal secondary material recovery"
"Cast Aluminum","Steel Intensive","CL100","Closed loop",2031,0.962734052024964,"Internal secondary material recovery"
"HSS/AHSS","Aluminum Maximum","CL100","Closed loop",2031,0.940659138142339,"Internal secondary material recovery"
"Other steels","Aluminum Maximum","CL100","Closed loop",2031,0.927656385841329,"Internal secondary material recovery"
"Wrought Aluminum","Aluminum Maximum","CL100","Closed loop",2031,0.313161826799793,"Internal secondary material recovery"
"Cast Aluminum","Aluminum Maximum","CL100","Closed loop",2031,0.893257658050974,"Internal secondary material recovery"
"HSS/AHSS","No Lightweighting","CL100","Closed loop",2031,0.524731003509853,"Internal secondary material recovery"
"Other steels","No Lightweighting","CL100","Closed loop",2031,0.574227869229191,"Internal secondary material recovery"
"Wrought Aluminum","No Lightweighting","CL100","Closed loop",2031,0.51800074747671,"Internal secondary material recovery"
"Cast Aluminum","No Lightweighting","CL100","Closed loop",2031,0.94708815988202,"Internal secondary material recovery"
"HSS/AHSS","Steel Intensive","BAU","Business-as-usual",2032,0.27,"Internal secondary material recovery"
"Other steels","Steel Intensive","BAU","Business-as-usual",2032,0.27,"Internal secondary material recovery"
"Wrought Aluminum","Steel Intensive","BAU","Business-as-usual",2032,0.22,"Internal secondary material recovery"
"Cast Aluminum","Steel Intensive","BAU","Business-as-usual",2032,1,"Internal secondary material recovery"
"HSS/AHSS","Aluminum Maximum","BAU","Business-as-usual",2032,0.27,"Internal secondary material recovery"
"Other steels","Aluminum Maximum","BAU","Business-as-usual",2032,0.27,"Internal secondary material recovery"
"Wrought Aluminum","Aluminum Maximum","BAU","Business-as-usual",2032,0.22,"Internal secondary material recovery"
"Cast Aluminum","Aluminum Maximum","BAU","Business-as-usual",2032,1,"Internal secondary material recovery"
"HSS/AHSS","No Lightweighting","BAU","Business-as-usual",2032,0.27,"Internal secondary material recovery"
"Other steels","No Lightweighting","BAU","Business-as-usual",2032,0.27,"Internal secondary material recovery"
"Wrought Aluminum","No Lightweighting","BAU","Business-as-usual",2032,0.22,"Internal secondary material recovery"
"Cast Aluminum","No Lightweighting","BAU","Business-as-usual",2032,1,"Internal secondary material recovery"
"HSS/AHSS","Steel Intensive","CL100","Closed loop",2032,0.467662472784435,"Internal secondary material recovery"
"Other steels","Steel Intensive","CL100","Closed loop",2032,0.796033388161301,"Internal secondary material recovery"
"Wrought Aluminum","Steel Intensive","CL100","Closed loop",2032,0.55763352325707,"Internal secondary material recovery"
"Cast Aluminum","Steel Intensive","CL100","Closed loop",2032,0.969012720776885,"Internal secondary material recovery"
"HSS/AHSS","Aluminum Maximum","CL100","Closed loop",2032,0.981099161577047,"Internal secondary material recovery"
"Other steels","Aluminum Maximum","CL100","Closed loop",2032,0.957192264998801,"Internal secondary material recovery"
"Wrought Aluminum","Aluminum Maximum","CL100","Closed loop",2032,0.330463329156633,"Internal secondary material recovery"
"Cast Aluminum","Aluminum Maximum","CL100","Closed loop",2032,0.911359663427431,"Internal secondary material recovery"
"HSS/AHSS","No Lightweighting","CL100","Closed loop",2032,0.548152620395631,"Internal secondary material recovery"
"Other steels","No Lightweighting","CL100","Closed loop",2032,0.595210923535714,"Internal secondary material recovery"
"Wrought Aluminum","No Lightweighting","CL100","Closed loop",2032,0.542263268481203,"Internal secondary material recovery"
"Cast Aluminum","No Lightweighting","CL100","Closed loop",2032,0.953890434179704,"Internal secondary material recovery"
"HSS/AHSS","Steel Intensive","BAU","Business-as-usual",2033,0.27,"Internal secondary material recovery"
"Other steels","Steel Intensive","BAU","Business-as-usual",2033,0.27,"Internal secondary material recovery"
