"Scenario","Size","Technology","Subcomponent","feature_wgt","Case","Year","value"
"BAU","Car","PHEV20","Wheels","n","Low",2026,-0.882862345634784
"BAU","Light truck","PHEV20","Wheels","n","Low",2026,-1.38396028442608
"BAU","Car","PHEV40","Wheels","n","Low",2026,-1.92809115777458
"BAU","Light truck","PHEV40","Wheels","n","Low",2026,-3.939624317117
"BAU","Car","BEV100","Body","n","Low",2027,-16.8094059543687
"BAU","Light truck","BEV100","Body","n","Low",2027,-34.0095954890364
"BAU","Car","BEV300","Body","n","Low",2027,-74.9858919326849
"BAU","Light truck","BEV300","Body","n","Low",2027,-117.089969673247
"BAU","Car","PHEV20","Body","n","Low",2027,-5.75552176040884
"BAU","Light truck","PHEV20","Body","n","Low",2027,-8.97271164319375
"BAU","Car","PHEV40","Body","n","Low",2027,-12.52941382546
"BAU","Light truck","PHEV40","Body","n","Low",2027,-25.5959948864789
"BAU","Car","BEV100","Chassis","n","Low",2027,-21.5466021778727
"BAU","Light truck","BEV100","Chassis","n","Low",2027,-43.5941178541287
"BAU","Car","BEV300","Chassis","n","Low",2027,-96.1182796591687
"BAU","Light truck","BEV300","Chassis","n","Low",2027,-150.088052035707
"BAU","Car","PHEV20","Chassis","n","Low",2027,-7.37753243834209
"BAU","Light truck","PHEV20","Chassis","n","Low",2027,-11.5013849244572
"BAU","Car","PHEV40","Chassis","n","Low",2027,-16.0604304489989
"BAU","Light truck","PHEV40","Chassis","n","Low",2027,-32.809411627214
"BAU","Car","BEV100","Electronic Controller","n","Low",2027,-6.07347154754598
"BAU","Light truck","BEV100","Electronic Controller","n","Low",2027,-12.1689575408161
"BAU","Car","BEV300","Electronic Controller","n","Low",2027,-22.39198511672
"BAU","Light truck","BEV300","Electronic Controller","n","Low",2027,-33.9669961513027
"BAU","Car","PHEV20","Electronic Controller","n","Low",2027,-0.520921937494293
"BAU","Light truck","PHEV20","Electronic Controller","n","Low",2027,-0.897909086706775
"BAU","Car","PHEV40","Electronic Controller","n","Low",2027,-1.16508880273899
"BAU","Light truck","PHEV40","Electronic Controller","n","Low",2027,-2.51250856037672
"BAU","Car","PHEV20","Engine","n","Low",2027,-3.96223076184967
"BAU","Light truck","PHEV20","Engine","n","Low",2027,-5.9599953146888
"BAU","Car","PHEV40","Engine","n","Low",2027,-9.05902370863294
"BAU","Light truck","PHEV40","Engine","n","Low",2027,-17.1874234233342
"BAU","Car","BEV100","EV Battery","n","Low",2027,-80.9359917465919
"BAU","Light truck","BEV100","EV Battery","n","Low",2027,-163.639499783015
"BAU","Car","BEV300","EV Battery","n","Low",2027,-359.060173971227
"BAU","Light truck","BEV300","EV Battery","n","Low",2027,-560.265102071171
"BAU","Car","PHEV20","EV Battery","n","Low",2027,-26.1791692916354
"BAU","Light truck","PHEV20","EV Battery","n","Low",2027,-40.6395029035587
"BAU","Car","PHEV40","EV Battery","n","Low",2027,-54.4557640066594
"BAU","Light truck","PHEV40","EV Battery","n","Low",2027,-111.305443673889
"BAU","Car","BEV100","Exterior","n","Low",2027,-1.22250225122682
"BAU","Light truck","BEV100","Exterior","n","Low",2027,-2.47342512647538
"BAU","Car","BEV300","Exterior","n","Low",2027,-5.45351941328617
"BAU","Light truck","BEV300","Exterior","n","Low",2027,-8.51563415805438
"BAU","Car","PHEV20","Exterior","n","Low",2027,-0.418583400757022
"BAU","Light truck","PHEV20","Exterior","n","Low",2027,-0.65256084677771
"BAU","Car","PHEV40","Exterior","n","Low",2027,-0.911230096397098
"BAU","Light truck","PHEV40","Exterior","n","Low",2027,-1.86152690083483
"BAU","Car","PHEV20","Generator","n","Low",2027,-0.979496411497408
"BAU","Light truck","PHEV20","Generator","n","Low",2027,-1.6545019347646
"BAU","Car","PHEV40","Generator","n","Low",2027,-3.15548534655083
"BAU","Light truck","PHEV40","Generator","n","Low",2027,-6.91628496287599
"BAU","Car","BEV100","Interior","n","Low",2027,-2.75063006526048
"BAU","Light truck","BEV100","Interior","n","Low",2027,-5.56520653456951
"BAU","Car","BEV300","Interior","n","Low",2027,-12.2704186798938
"BAU","Light truck","BEV300","Interior","n","Low",2027,-19.1601768556223
"BAU","Car","PHEV20","Interior","n","Low",2027,-0.941812651703259
"BAU","Light truck","PHEV20","Interior","n","Low",2027,-1.46826190524982
"BAU","Car","PHEV40","Interior","n","Low",2027,-2.05026771689356
"BAU","Light truck","PHEV40","Interior","n","Low",2027,-4.18843552687827
"BAU","Car","BEV100","Tires","n","Low",2027,-2.67422367455866
"BAU","Light truck","BEV100","Tires","n","Low",2027,-5.41061746416488
"BAU","Car","BEV300","Tires","n","Low",2027,-11.9295737165635
"BAU","Light truck","BEV300","Tires","n","Low",2027,-18.6279497207439
"BAU","Car","PHEV20","Tires","n","Low",2027,-0.915651189155952
"BAU","Light truck","PHEV20","Tires","n","Low",2027,-1.42747685232625
"BAU","Car","PHEV40","Tires","n","Low",2027,-1.99331583586865
"BAU","Light truck","PHEV40","Tires","n","Low",2027,-4.07209009557622
"BAU","Car","BEV100","Traction Motor","n","Low",2027,-7.42883561313293
"BAU","Light truck","BEV100","Traction Motor","n","Low",2027,-15.263633696391
"BAU","Car","BEV300","Traction Motor","n","Low",2027,-39.8322155884087
"BAU","Light truck","BEV300","Traction Motor","n","Low",2027,-63.6006404872222
"BAU","Car","PHEV20","Traction Motor","n","Low",2027,-0.693749306001699
"BAU","Light truck","PHEV20","Traction Motor","n","Low",2027,-1.2584161738591
"BAU","Car","PHEV40","Traction Motor","n","Low",2027,-2.55716308209377
"BAU","Light truck","PHEV40","Traction Motor","n","Low",2027,-5.88129246901524
"BAU","Car","BEV100","Transmission","n","Low",2027,-10.6968946982346
"BAU","Light truck","BEV100","Transmission","n","Low",2027,-21.6424698566595
"BAU","Car","BEV300","Transmission","n","Low",2027,-47.718294866254
"BAU","Light truck","BEV300","Transmission","n","Low",2027,-74.5117988829754
"BAU","Car","PHEV20","Transmission","n","Low",2027,-3.66260475662381
"BAU","Light truck","PHEV20","Transmission","n","Low",2027,-5.70990740930503
"BAU","Car","PHEV40","Transmission","n","Low",2027,-7.97326334347463
"BAU","Light truck","PHEV40","Transmission","n","Low",2027,-16.2883603823048
"BAU","Car","BEV100","Wheels","n","Low",2027,-2.67422367455866
"BAU","Light truck","BEV100","Wheels","n","Low",2027,-5.41061746416489
"BAU","Car","BEV300","Wheels","n","Low",2027,-11.9295737165635
"BAU","Light truck","BEV300","Wheels","n","Low",2027,-18.6279497207438
"BAU","Car","PHEV20","Wheels","n","Low",2027,-0.915651189155962
"BAU","Light truck","PHEV20","Wheels","n","Low",2027,-1.42747685232625
"BAU","Car","PHEV40","Wheels","n","Low",2027,-1.99331583586865
"BAU","Light truck","PHEV40","Wheels","n","Low",2027,-4.07209009557622
"BAU","Car","BEV100","Body","n","Low",2028,-17.4330497640385
"BAU","Light truck","BEV100","Body","n","Low",2028,-35.2540740333886
"BAU","Car","BEV300","Body","n","Low",2028,-77.5402197167575
"BAU","Light truck","BEV300","Body","n","Low",2028,-120.906495083978
"BAU","Car","PHEV20","Body","n","Low",2028,-5.94252608346432
"BAU","Light truck","PHEV20","Body","n","Low",2028,-9.22295239916104
"BAU","Car","PHEV40","Body","n","Low",2028,-12.9029414216732
"BAU","Light truck","PHEV40","Body","n","Low",2028,-26.3533136339437
"BAU","Car","BEV100","Chassis","n","Low",2028,-22.3460001520858
"BAU","Light truck","BEV100","Chassis","n","Low",2028,-45.189313079162
"BAU","Car","BEV300","Chassis","n","Low",2028,-99.3924634551163
"BAU","Light truck","BEV300","Chassis","n","Low",2028,-154.980143698554
"BAU","Car","PHEV20","Chassis","n","Low",2028,-7.61723797971314
"BAU","Light truck","PHEV20","Chassis","n","Low",2028,-11.8221480752879
"BAU","Car","PHEV40","Chassis","n","Low",2028,-16.5392249132359
"BAU","Light truck","PHEV40","Chassis","n","Low",2028,-33.7801565671461
"BAU","Car","BEV100","Electronic Controller","n","Low",2028,-6.29357634051568
"BAU","Light truck","BEV100","Electronic Controller","n","Low",2028,-12.6139471597496
"BAU","Car","BEV300","Electronic Controller","n","Low",2028,-23.1460905407495
"BAU","Light truck","BEV300","Electronic Controller","n","Low",2028,-35.0580578267686
"BAU","Car","PHEV20","Electronic Controller","n","Low",2028,-0.53780396155797
"BAU","Light truck","PHEV20","Electronic Controller","n","Low",2028,-0.922342912437514
"BAU","Car","PHEV40","Electronic Controller","n","Low",2028,-1.1986689136549
"BAU","Light truck","PHEV40","Electronic Controller","n","Low",2028,-2.58675454933731
"BAU","Car","PHEV20","Engine","n","Low",2028,-4.09063862923404
"BAU","Light truck","PHEV20","Engine","n","Low",2028,-6.12217820049665
"BAU","Car","PHEV40","Engine","n","Low",2028,-9.32012227915445
"BAU","Light truck","PHEV40","Engine","n","Low",2028,-17.6953210957538
"BAU","Car","BEV100","EV Battery","n","Low",2028,-83.9504075920203
"BAU","Light truck","BEV100","EV Battery","n","Low",2028,-169.628062384364
"BAU","Car","BEV300","EV Battery","n","Low",2028,-371.315298185561
"BAU","Light truck","BEV300","EV Battery","n","Low",2028,-578.573043303712
"BAU","Car","PHEV20","EV Battery","n","Low",2028,-27.0302771859338
"BAU","Light truck","PHEV20","EV Battery","n","Low",2028,-41.7795181774364
"BAU","Car","PHEV40","EV Battery","n","Low",2028,-56.0949817070239
"BAU","Light truck","PHEV40","EV Battery","n","Low",2028,-114.599879084648
"BAU","Car","BEV100","Exterior","n","Low",2028,-1.26785816465735
"BAU","Light truck","BEV100","Exterior","n","Low",2028,-2.56393265697374
"BAU","Car","BEV300","Exterior","n","Low",2028,-5.63928870667326
"BAU","Light truck","BEV300","Exterior","n","Low",2028,-8.79319964247117
"BAU","Car","PHEV20","Exterior","n","Low",2028,-0.432183715161052
"BAU","Light truck","PHEV20","Exterior","n","Low",2028,-0.670760174484421
"BAU","Car","PHEV40","Exterior","n","Low",2028,-0.93839573975805
"BAU","Light truck","PHEV40","Exterior","n","Low",2028,-1.91660462792318
"BAU","Car","PHEV20","Generator","n","Low",2028,-1.01123990471392
"BAU","Light truck","PHEV20","Generator","n","Low",2028,-1.69952410075415
"BAU","Car","PHEV40","Generator","n","Low",2028,-3.24643253244911
"BAU","Light truck","PHEV40","Generator","n","Low",2028,-7.12066493001328
"BAU","Car","BEV100","Interior","n","Low",2028,-2.85268087047916
"BAU","Light truck","BEV100","Interior","n","Low",2028,-5.76884847819079
"BAU","Car","BEV300","Interior","n","Low",2028,-12.6883995900148
"BAU","Light truck","BEV300","Interior","n","Low",2028,-19.7846991955601
"BAU","Car","PHEV20","Interior","n","Low",2028,-0.972413359112295
"BAU","Light truck","PHEV20","Interior","n","Low",2028,-1.50921039258992
"BAU","Car","PHEV40","Interior","n","Low",2028,-2.11139041445574
"BAU","Light truck","PHEV40","Interior","n","Low",2028,-4.31236041282708
"BAU","Car","BEV100","Tires","n","Low",2028,-2.77343973518794
"BAU","Light truck","BEV100","Tires","n","Low",2028,-5.60860268713001
"BAU","Car","BEV300","Tires","n","Low",2028,-12.3359440458478
"BAU","Light truck","BEV300","Tires","n","Low",2028,-19.2351242179056
"BAU","Car","PHEV20","Tires","n","Low",2028,-0.945401876914772
"BAU","Light truck","PHEV20","Tires","n","Low",2028,-1.46728788168468
"BAU","Car","PHEV40","Tires","n","Low",2028,-2.05274068072076
"BAU","Light truck","PHEV40","Tires","n","Low",2028,-4.19257262358199
"BAU","Car","BEV100","Traction Motor","n","Low",2028,-7.69805928724323
"BAU","Light truck","BEV100","Traction Motor","n","Low",2028,-15.8217882071054
"BAU","Car","BEV300","Traction Motor","n","Low",2028,-41.1736638641983
"BAU","Light truck","BEV300","Traction Motor","n","Low",2028,-65.6435712504132
"BAU","Car","PHEV20","Traction Motor","n","Low",2028,-0.716232314750407
"BAU","Light truck","PHEV20","Traction Motor","n","Low",2028,-1.29266008779653
"BAU","Car","PHEV40","Traction Motor","n","Low",2028,-2.63086546402801
"BAU","Light truck","PHEV40","Traction Motor","n","Low",2028,-6.05508784731357
"BAU","Car","BEV100","Transmission","n","Low",2028,-11.0937589407517
"BAU","Light truck","BEV100","Transmission","n","Low",2028,-22.4344107485201
"BAU","Car","BEV300","Transmission","n","Low",2028,-49.3437761833911
"BAU","Light truck","BEV300","Transmission","n","Low",2028,-76.9404968716224
"BAU","Car","PHEV20","Transmission","n","Low",2028,-3.78160750765909
"BAU","Light truck","PHEV20","Transmission","n","Low",2028,-5.86915152673875
"BAU","Car","PHEV40","Transmission","n","Low",2028,-8.21096272288307
"BAU","Light truck","PHEV40","Transmission","n","Low",2028,-16.7702904943279
"BAU","Car","BEV100","Wheels","n","Low",2028,-2.77343973518793
"BAU","Light truck","BEV100","Wheels","n","Low",2028,-5.60860268713003
"BAU","Car","BEV300","Wheels","n","Low",2028,-12.3359440458478
"BAU","Light truck","BEV300","Wheels","n","Low",2028,-19.2351242179056
"BAU","Car","PHEV20","Wheels","n","Low",2028,-0.945401876914786
"BAU","Light truck","PHEV20","Wheels","n","Low",2028,-1.46728788168468
"BAU","Car","PHEV40","Wheels","n","Low",2028,-2.05274068072075
"BAU","Light truck","PHEV40","Wheels","n","Low",2028,-4.19257262358198
"BAU","Car","BEV100","Body","n","Low",2029,-18.0115808965739
"BAU","Light truck","BEV100","Body","n","Low",2029,-36.4067183659618
"BAU","Car","BEV300","Body","n","Low",2029,-79.8996827037489
"BAU","Light truck","BEV300","Body","n","Low",2029,-124.432983747703
"BAU","Car","PHEV20","Body","n","Low",2029,-6.1173862497468
"BAU","Light truck","PHEV20","Body","n","Low",2029,-9.4574275039173
"BAU","Car","PHEV40","Body","n","Low",2029,-13.2541179509892
"BAU","Light truck","PHEV40","Body","n","Low",2029,-27.0645710688901
"BAU","Car","BEV100","Chassis","n","Low",2029,-23.0875718765176
"BAU","Light truck","BEV100","Chassis","n","Low",2029,-46.6667935418238
"BAU","Car","BEV300","Chassis","n","Low",2029,-102.416866011169
"BAU","Light truck","BEV300","Chassis","n","Low",2029,-159.500460985692
"BAU","Car","PHEV20","Chassis","n","Low",2029,-7.84137692012979
"BAU","Light truck","PHEV20","Chassis","n","Low",2029,-12.1227025277485
"BAU","Car","PHEV40","Chassis","n","Low",2029,-16.9893693735408
"BAU","Light truck","PHEV40","Chassis","n","Low",2029,-34.6918592792137
"BAU","Car","BEV100","Electronic Controller","n","Low",2029,-6.49786122417242
"BAU","Light truck","BEV100","Electronic Controller","n","Low",2029,-13.0261209392473
"BAU","Car","BEV300","Electronic Controller","n","Low",2029,-23.8428416451499
"BAU","Light truck","BEV300","Electronic Controller","n","Low",2029,-36.0656655716387
"BAU","Car","PHEV20","Electronic Controller","n","Low",2029,-0.553591518240303
"BAU","Light truck","PHEV20","Electronic Controller","n","Low",2029,-0.945241243570365
"BAU","Car","PHEV40","Electronic Controller","n","Low",2029,-1.23024757662746
"BAU","Light truck","PHEV40","Electronic Controller","n","Low",2029,-2.65648597214486
"BAU","Car","PHEV20","Engine","n","Low",2029,-4.21072177075445
"BAU","Light truck","PHEV20","Engine","n","Low",2029,-6.27416902928584
"BAU","Car","PHEV40","Engine","n","Low",2029,-9.56565880468185
"BAU","Light truck","PHEV40","Engine","n","Low",2029,-18.1723357848203
"BAU","Car","BEV100","EV Battery","n","Low",2029,-86.7465424258331
"BAU","Light truck","BEV100","EV Battery","n","Low",2029,-175.174660730967
"BAU","Car","BEV300","EV Battery","n","Low",2029,-382.635016187482
"BAU","Light truck","BEV300","EV Battery","n","Low",2029,-595.491220484035
"BAU","Car","PHEV20","EV Battery","n","Low",2029,-27.8260917153268
"BAU","Light truck","PHEV20","EV Battery","n","Low",2029,-42.8476680251934
"BAU","Car","PHEV40","EV Battery","n","Low",2029,-57.6360040164734
"BAU","Light truck","PHEV40","EV Battery","n","Low",2029,-117.693926365881
"BAU","Car","BEV100","Exterior","n","Low",2029,-1.30993315611447
"BAU","Light truck","BEV100","Exterior","n","Low",2029,-2.64776133570633
"BAU","Car","BEV300","Exterior","n","Low",2029,-5.81088601481809
"BAU","Light truck","BEV300","Exterior","n","Low",2029,-9.04967154528752
"BAU","Car","PHEV20","Exterior","n","Low",2029,-0.444900818163426
"BAU","Light truck","PHEV20","Exterior","n","Low",2029,-0.687812909375801
"BAU","Car","PHEV40","Exterior","n","Low",2029,-0.963935850981031
"BAU","Light truck","PHEV40","Exterior","n","Low",2029,-1.96833244137384
"BAU","Car","PHEV20","Generator","n","Low",2029,-1.04092545643218
"BAU","Light truck","PHEV20","Generator","n","Low",2029,-1.7417169393422
"BAU","Car","PHEV40","Generator","n","Low",2029,-3.33195906745599
"BAU","Light truck","PHEV40","Generator","n","Low",2029,-7.31261746645818
"BAU","Car","BEV100","Interior","n","Low",2029,-2.94734960125768
"BAU","Light truck","BEV100","Interior","n","Low",2029,-5.95746300533909
"BAU","Car","BEV300","Interior","n","Low",2029,-13.0744935333407
"BAU","Light truck","BEV300","Interior","n","Low",2029,-20.3617609768969
"BAU","Car","PHEV20","Interior","n","Low",2029,-1.00102684086761
"BAU","Light truck","PHEV20","Interior","n","Low",2029,-1.54757904609551
"BAU","Car","PHEV40","Interior","n","Low",2029,-2.16885566470742
"BAU","Light truck","PHEV40","Interior","n","Low",2029,-4.42874799309104
"BAU","Car","BEV100","Tires","n","Low",2029,-2.86547877900039
"BAU","Light truck","BEV100","Tires","n","Low",2029,-5.79197792185754
"BAU","Car","BEV300","Tires","n","Low",2029,-12.7113131574146
"BAU","Light truck","BEV300","Tires","n","Low",2029,-19.7961565053164
"BAU","Car","PHEV20","Tires","n","Low",2029,-0.973220539732452
"BAU","Light truck","PHEV20","Tires","n","Low",2029,-1.50459073925956
"BAU","Car","PHEV40","Tires","n","Low",2029,-2.10860967402102
"BAU","Light truck","PHEV40","Tires","n","Low",2029,-4.30572721550528
"BAU","Car","BEV100","Traction Motor","n","Low",2029,-7.94793265983641
"BAU","Light truck","BEV100","Traction Motor","n","Low",2029,-16.338781513098
"BAU","Car","BEV300","Traction Motor","n","Low",2029,-42.4130868120645
"BAU","Light truck","BEV300","Traction Motor","n","Low",2029,-67.5302408177829
"BAU","Car","PHEV20","Traction Motor","n","Low",2029,-0.737257742369216
"BAU","Light truck","PHEV20","Traction Motor","n","Low",2029,-1.32475201188836
"BAU","Car","PHEV40","Traction Motor","n","Low",2029,-2.70017502304658
"BAU","Light truck","PHEV40","Traction Motor","n","Low",2029,-6.21831550682465
"BAU","Car","BEV100","Transmission","n","Low",2029,-11.4619151160016
"BAU","Light truck","BEV100","Transmission","n","Low",2029,-23.1679116874302
"BAU","Car","BEV300","Transmission","n","Low",2029,-50.8452526296583
"BAU","Light truck","BEV300","Transmission","n","Low",2029,-79.1846260212654
"BAU","Car","PHEV20","Transmission","n","Low",2029,-3.89288215892981
"BAU","Light truck","PHEV20","Transmission","n","Low",2029,-6.01836295703828
