"Year","Value","Data_type","Region","Source","Unit","Aeo_year","Aeo_case"
2036,0.105785,"Electricity Generation","Northeast Power Coordinating Council / NYC-Westchester","Petroleum","billion kilowatthours",2018,"LOP"
2037,0.1054,"Electricity Generation","Northeast Power Coordinating Council / NYC-Westchester","Petroleum","billion kilowatthours",2018,"LOP"
2038,0.014062,"Electricity Generation","Northeast Power Coordinating Council / NYC-Westchester","Petroleum","billion kilowatthours",2018,"LOP"
2039,0.014616,"Electricity Generation","Northeast Power Coordinating Council / NYC-Westchester","Petroleum","billion kilowatthours",2018,"LOP"
2040,0.022332,"Electricity Generation","Northeast Power Coordinating Council / NYC-Westchester","Petroleum","billion kilowatthours",2018,"LOP"
2041,0.052119,"Electricity Generation","Northeast Power Coordinating Council / NYC-Westchester","Petroleum","billion kilowatthours",2018,"LOP"
2042,0.085029,"Electricity Generation","Northeast Power Coordinating Council / NYC-Westchester","Petroleum","billion kilowatthours",2018,"LOP"
2043,0.068053,"Electricity Generation","Northeast Power Coordinating Council / NYC-Westchester","Petroleum","billion kilowatthours",2018,"LOP"
2044,0.069874,"Electricity Generation","Northeast Power Coordinating Council / NYC-Westchester","Petroleum","billion kilowatthours",2018,"LOP"
2045,0.049311,"Electricity Generation","Northeast Power Coordinating Council / NYC-Westchester","Petroleum","billion kilowatthours",2018,"LOP"
2046,0.140843,"Electricity Generation","Northeast Power Coordinating Council / NYC-Westchester","Petroleum","billion kilowatthours",2018,"LOP"
2047,0.137592,"Electricity Generation","Northeast Power Coordinating Council / NYC-Westchester","Petroleum","billion kilowatthours",2018,"LOP"
2048,0.133101,"Electricity Generation","Northeast Power Coordinating Council / NYC-Westchester","Petroleum","billion kilowatthours",2018,"LOP"
2049,0.061521,"Electricity Generation","Northeast Power Coordinating Council / NYC-Westchester","Petroleum","billion kilowatthours",2018,"LOP"
2050,0.061193,"Electricity Generation","Northeast Power Coordinating Council / NYC-Westchester","Petroleum","billion kilowatthours",2018,"LOP"
2016,0.123818,"Electricity Generation","Northeast Power Coordinating Council / Upstate New York","Petroleum","billion kilowatthours",2018,"LOP"
2017,0.01828,"Electricity Generation","Northeast Power Coordinating Council / Upstate New York","Petroleum","billion kilowatthours",2018,"LOP"
2018,0.02725,"Electricity Generation","Northeast Power Coordinating Council / Upstate New York","Petroleum","billion kilowatthours",2018,"LOP"
2019,0.021567,"Electricity Generation","Northeast Power Coordinating Council / Upstate New York","Petroleum","billion kilowatthours",2018,"LOP"
2020,0.015976,"Electricity Generation","Northeast Power Coordinating Council / Upstate New York","Petroleum","billion kilowatthours",2018,"LOP"
2021,0.032785,"Electricity Generation","Northeast Power Coordinating Council / Upstate New York","Petroleum","billion kilowatthours",2018,"LOP"
2022,0.032276,"Electricity Generation","Northeast Power Coordinating Council / Upstate New York","Petroleum","billion kilowatthours",2018,"LOP"
2023,0.03282,"Electricity Generation","Northeast Power Coordinating Council / Upstate New York","Petroleum","billion kilowatthours",2018,"LOP"
2024,0.024187,"Electricity Generation","Northeast Power Coordinating Council / Upstate New York","Petroleum","billion kilowatthours",2018,"LOP"
2025,0.022576,"Electricity Generation","Northeast Power Coordinating Council / Upstate New York","Petroleum","billion kilowatthours",2018,"LOP"
2026,0.019991,"Electricity Generation","Northeast Power Coordinating Council / Upstate New York","Petroleum","billion kilowatthours",2018,"LOP"
2027,0.018252,"Electricity Generation","Northeast Power Coordinating Council / Upstate New York","Petroleum","billion kilowatthours",2018,"LOP"
2028,0.018294,"Electricity Generation","Northeast Power Coordinating Council / Upstate New York","Petroleum","billion kilowatthours",2018,"LOP"
2029,0.018294,"Electricity Generation","Northeast Power Coordinating Council / Upstate New York","Petroleum","billion kilowatthours",2018,"LOP"
2030,0.017332,"Electricity Generation","Northeast Power Coordinating Council / Upstate New York","Petroleum","billion kilowatthours",2018,"LOP"
2031,0.006512,"Electricity Generation","Northeast Power Coordinating Council / Upstate New York","Petroleum","billion kilowatthours",2018,"LOP"
2032,0.006508,"Electricity Generation","Northeast Power Coordinating Council / Upstate New York","Petroleum","billion kilowatthours",2018,"LOP"
2033,0.006505,"Electricity Generation","Northeast Power Coordinating Council / Upstate New York","Petroleum","billion kilowatthours",2018,"LOP"
2034,0.006501,"Electricity Generation","Northeast Power Coordinating Council / Upstate New York","Petroleum","billion kilowatthours",2018,"LOP"
2035,0.006498,"Electricity Generation","Northeast Power Coordinating Council / Upstate New York","Petroleum","billion kilowatthours",2018,"LOP"
2036,0.006476,"Electricity Generation","Northeast Power Coordinating Council / Upstate New York","Petroleum","billion kilowatthours",2018,"LOP"
2037,0.006488,"Electricity Generation","Northeast Power Coordinating Council / Upstate New York","Petroleum","billion kilowatthours",2018,"LOP"
2038,0.00643,"Electricity Generation","Northeast Power Coordinating Council / Upstate New York","Petroleum","billion kilowatthours",2018,"LOP"
2039,0.006417,"Electricity Generation","Northeast Power Coordinating Council / Upstate New York","Petroleum","billion kilowatthours",2018,"LOP"
2040,0.006438,"Electricity Generation","Northeast Power Coordinating Council / Upstate New York","Petroleum","billion kilowatthours",2018,"LOP"
2041,0.006434,"Electricity Generation","Northeast Power Coordinating Council / Upstate New York","Petroleum","billion kilowatthours",2018,"LOP"
2042,0.006429,"Electricity Generation","Northeast Power Coordinating Council / Upstate New York","Petroleum","billion kilowatthours",2018,"LOP"
2043,0.006424,"Electricity Generation","Northeast Power Coordinating Council / Upstate New York","Petroleum","billion kilowatthours",2018,"LOP"
2044,0.011872,"Electricity Generation","Northeast Power Coordinating Council / Upstate New York","Petroleum","billion kilowatthours",2018,"LOP"
2045,0.006379,"Electricity Generation","Northeast Power Coordinating Council / Upstate New York","Petroleum","billion kilowatthours",2018,"LOP"
2046,0.006335,"Electricity Generation","Northeast Power Coordinating Council / Upstate New York","Petroleum","billion kilowatthours",2018,"LOP"
2047,0.006341,"Electricity Generation","Northeast Power Coordinating Council / Upstate New York","Petroleum","billion kilowatthours",2018,"LOP"
2048,0.006369,"Electricity Generation","Northeast Power Coordinating Council / Upstate New York","Petroleum","billion kilowatthours",2018,"LOP"
2049,0.006322,"Electricity Generation","Northeast Power Coordinating Council / Upstate New York","Petroleum","billion kilowatthours",2018,"LOP"
2050,0.006318,"Electricity Generation","Northeast Power Coordinating Council / Upstate New York","Petroleum","billion kilowatthours",2018,"LOP"
2016,0.52402,"Electricity Generation","Reliability First Corporation / East","Petroleum","billion kilowatthours",2018,"LOP"
2017,0.326023,"Electricity Generation","Reliability First Corporation / East","Petroleum","billion kilowatthours",2018,"LOP"
2018,0.324106,"Electricity Generation","Reliability First Corporation / East","Petroleum","billion kilowatthours",2018,"LOP"
2019,0.319916,"Electricity Generation","Reliability First Corporation / East","Petroleum","billion kilowatthours",2018,"LOP"
2020,0.322398,"Electricity Generation","Reliability First Corporation / East","Petroleum","billion kilowatthours",2018,"LOP"
2021,0.333095,"Electricity Generation","Reliability First Corporation / East","Petroleum","billion kilowatthours",2018,"LOP"
2022,0.331096,"Electricity Generation","Reliability First Corporation / East","Petroleum","billion kilowatthours",2018,"LOP"
2023,0.316599,"Electricity Generation","Reliability First Corporation / East","Petroleum","billion kilowatthours",2018,"LOP"
2024,0.310369,"Electricity Generation","Reliability First Corporation / East","Petroleum","billion kilowatthours",2018,"LOP"
2025,0.312008,"Electricity Generation","Reliability First Corporation / East","Petroleum","billion kilowatthours",2018,"LOP"
2026,0.304918,"Electricity Generation","Reliability First Corporation / East","Petroleum","billion kilowatthours",2018,"LOP"
2027,0.287585,"Electricity Generation","Reliability First Corporation / East","Petroleum","billion kilowatthours",2018,"LOP"
2028,0.288211,"Electricity Generation","Reliability First Corporation / East","Petroleum","billion kilowatthours",2018,"LOP"
2029,0.281846,"Electricity Generation","Reliability First Corporation / East","Petroleum","billion kilowatthours",2018,"LOP"
2030,0.265644,"Electricity Generation","Reliability First Corporation / East","Petroleum","billion kilowatthours",2018,"LOP"
2031,0.264021,"Electricity Generation","Reliability First Corporation / East","Petroleum","billion kilowatthours",2018,"LOP"
2032,0.260775,"Electricity Generation","Reliability First Corporation / East","Petroleum","billion kilowatthours",2018,"LOP"
2033,0.263001,"Electricity Generation","Reliability First Corporation / East","Petroleum","billion kilowatthours",2018,"LOP"
2034,0.263606,"Electricity Generation","Reliability First Corporation / East","Petroleum","billion kilowatthours",2018,"LOP"
2035,0.263468,"Electricity Generation","Reliability First Corporation / East","Petroleum","billion kilowatthours",2018,"LOP"
2036,0.263305,"Electricity Generation","Reliability First Corporation / East","Petroleum","billion kilowatthours",2018,"LOP"
2037,0.262633,"Electricity Generation","Reliability First Corporation / East","Petroleum","billion kilowatthours",2018,"LOP"
2038,0.262632,"Electricity Generation","Reliability First Corporation / East","Petroleum","billion kilowatthours",2018,"LOP"
2039,0.262605,"Electricity Generation","Reliability First Corporation / East","Petroleum","billion kilowatthours",2018,"LOP"
2040,0.262442,"Electricity Generation","Reliability First Corporation / East","Petroleum","billion kilowatthours",2018,"LOP"
2041,0.262329,"Electricity Generation","Reliability First Corporation / East","Petroleum","billion kilowatthours",2018,"LOP"
2042,0.262555,"Electricity Generation","Reliability First Corporation / East","Petroleum","billion kilowatthours",2018,"LOP"
2043,0.262236,"Electricity Generation","Reliability First Corporation / East","Petroleum","billion kilowatthours",2018,"LOP"
2044,0.262387,"Electricity Generation","Reliability First Corporation / East","Petroleum","billion kilowatthours",2018,"LOP"
2045,0.262351,"Electricity Generation","Reliability First Corporation / East","Petroleum","billion kilowatthours",2018,"LOP"
2046,0.262313,"Electricity Generation","Reliability First Corporation / East","Petroleum","billion kilowatthours",2018,"LOP"
2047,0.262205,"Electricity Generation","Reliability First Corporation / East","Petroleum","billion kilowatthours",2018,"LOP"
2048,0.261923,"Electricity Generation","Reliability First Corporation / East","Petroleum","billion kilowatthours",2018,"LOP"
2049,0.262108,"Electricity Generation","Reliability First Corporation / East","Petroleum","billion kilowatthours",2018,"LOP"
2050,0.261374,"Electricity Generation","Reliability First Corporation / East","Petroleum","billion kilowatthours",2018,"LOP"
2016,0.661787,"Electricity Generation","Reliability First Corporation / Michigan","Petroleum","billion kilowatthours",2018,"LOP"
2017,0.159251,"Electricity Generation","Reliability First Corporation / Michigan","Petroleum","billion kilowatthours",2018,"LOP"
2018,0.151143,"Electricity Generation","Reliability First Corporation / Michigan","Petroleum","billion kilowatthours",2018,"LOP"
2019,0.151666,"Electricity Generation","Reliability First Corporation / Michigan","Petroleum","billion kilowatthours",2018,"LOP"
2020,0.171765,"Electricity Generation","Reliability First Corporation / Michigan","Petroleum","billion kilowatthours",2018,"LOP"
2021,0.16661,"Electricity Generation","Reliability First Corporation / Michigan","Petroleum","billion kilowatthours",2018,"LOP"
2022,0.171308,"Electricity Generation","Reliability First Corporation / Michigan","Petroleum","billion kilowatthours",2018,"LOP"
2023,0.137635,"Electricity Generation","Reliability First Corporation / Michigan","Petroleum","billion kilowatthours",2018,"LOP"
2024,0.138288,"Electricity Generation","Reliability First Corporation / Michigan","Petroleum","billion kilowatthours",2018,"LOP"
2025,0.138847,"Electricity Generation","Reliability First Corporation / Michigan","Petroleum","billion kilowatthours",2018,"LOP"
2026,0.138875,"Electricity Generation","Reliability First Corporation / Michigan","Petroleum","billion kilowatthours",2018,"LOP"
2027,0.138859,"Electricity Generation","Reliability First Corporation / Michigan","Petroleum","billion kilowatthours",2018,"LOP"
2028,0.138876,"Electricity Generation","Reliability First Corporation / Michigan","Petroleum","billion kilowatthours",2018,"LOP"
